ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T03:43:55-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:57-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:58-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:43:59-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:00-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:01-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:03-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:04-06:00,kind-cluster,4,4,4,4,42,50,169,cpu-nginx-74476f8d7f-2hz8w=38m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:05-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:06-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:07-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:08-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:10-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:11-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:12-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:13-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:14-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:15-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:17-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:18-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:19-06:00,kind-cluster,4,4,4,4,43,50,172,cpu-nginx-74476f8d7f-2hz8w=39m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:20-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:21-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:22-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:24-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:25-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:26-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:27-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:28-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:30-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:31-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:32-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:33-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=43m,75.000,cpu-nginx-74476f8d7f-2hz8w=17.000Mi; cpu-nginx-74476f8d7f-jv9ps=17.000Mi; cpu-nginx-74476f8d7f-wx8h9=17.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:34-06:00,kind-cluster,4,4,4,4,43,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:35-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:37-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:38-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:39-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:40-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:41-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:42-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:44-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:45-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:46-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:47-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:48-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=44m; cpu-nginx-74476f8d7f-wx8h9=45m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:49-06:00,kind-cluster,4,4,4,4,44,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:51-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:52-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:53-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:54-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
